SP01258|CNY|20170418|20190423|315.854798
SP01029|CNY|20150916|20170921|0.0
SP00429|AUD|20171025|20191030|303.457136
SP01136|CNY|20160429|20180508|0.0
SP00355|CNY|20170816|20190821|329.007002
SP01012|CNY|20150716|20170721|0.0
SP00364|USD|20170823|20190828|301.271068
SP00657|CNY|20180521|20200526|298.615884
SP00893|USD|20160927|20181009|0.0
SP00328|CNY|20170731|20190805|331.90742
SP00386|CNY|20170919|20190923|316.672454
SP00340|CNY|20170818|20190823|310.188668
SP00872|CNY|20160919|20180920|0.0
SP00597|CNY|20180329|20200403|290.719098
SP01151|CNY|20160531|20180604|0.0
SP00768|CNY|20170427|20171101|0.0
SP00916|CNY|20170426|20170731|0.0
SP01064|CNY|20151130|20171204|0.0
SP00327|CNY|20170731|20190805|302.07742
SP00754|CNY|20180518|20181126|0.0
SP00525|CNY|20180119|20200203|294.873632
SP00691|USD|20180613|20200618|294.829044
SP01005|CNY|20150630|20170703|0.0
SP00245|CNY|20170428|20190506|322.78886
SP00877|CNY|20160930|20181015|0.0
SP00347|CNY|20170803|20190808|305.897858
SP01085|CNY|20160119|20180122|0.0
SP00352|USD|20170816|20190821|306.549094
SP00042|USD|20170817|20170922|0.0
SP00737|CNY|20170330|20171013|0.0
SP00826|CNY|20160229|20180305|0.0
SP00767|CNY|20170417|20171019|0.0
SP00802|CNY|20150630|20170703|0.0
SP00971|CNY|20180314|20180620|0.0
SP00922|CNY|20170612|20171215|0.0
SP00858|CNY|20160729|20190805|297.404158
SP00795|CNY|20150317|20170821|0.0
SP00945|CNY|20171030|20180507|0.0
SP00313|CNY|20170710|20190715|314.903692
SP01002|CNY|20180612|20200615|303.921228
SP00554|CNY|20180214|20200220|312.598932
SP00019|CNY|20170531|20190604|302.354996
SP00209|CNY|20170213|20190219|310.76109
SP00251|USD|20170426|20190502|313.275916
SP00718|CNY|20180731|20200803|0.0
SP00996|CNY|20180130|20200206|298.08334
SP01143|CNY|20160517|20180521|0.0
SP00132|USD|20180313|20180917|0.0
SP01061|CNY|20151130|20171204|0.0
SP00114|CNY|20180129|20180801|0.0
SP00758|CNY|20170111|20170717|0.0
SP00331|USD|20170721|20190726|307.01036
SP00169|CNY|20180608|20200615|309.338042
SP00587|USD|20180314|20200319|295.380114
SP00225|CNY|20170316|20190321|320.001796
SP00507|USD|20171221|20191227|304.794462
SP00260|CNY|20170531|20190603|301.57031
SP00796|CNY|20150331|20180404|0.0
SP00864|CNY|20160831|20180906|0.0
