CPI|500999800742537|500999803023540|20170412|CNY|1570000.00|1570000.00|1570000.00|SP00915
CPI|500999800568169|500999800486623|20150724|CNY|942000.00|942000.00|942000.00|SP01015
CPI|500999800631526|500999802989664|20170317|CNY|785000.00|785000.00|785000.00|SP00005
CPI|500999800202542|500999800488858|20150821|CNY|785000.00|785000.00|785000.00|SP00809
CPI|500999800270118|500999803092754|20170602|CNY|652583.06|652583.06|413302.59|SP00922
CPI|500999800617793|500999803004954|20170328|CNY|643700.00|643700.00|643700.00|SP00914
CPI|500999800396711|500999800521442|20150811|CNY|785000.00|785000.00|785000.00|SP01021
CPI|500999800421984|500999802920206|20170123|CNY|628000.00|628000.00|628000.00|SP00206
CPI|500999800636463|500999802853215|20161208|CNY|1570000.00|1570000.00|1570000.00|SP00905
CPI|500999800715011|500999803100579|20170608|CNY|314000.00|314000.00|157000.00|SP00024
CPI|500999800654153|500999802896495|20170109|CNY|314000.00|314000.00|314000.00|SP00732
CPI|500999800628522|500999803000452|20170324|CNY|1570000.00|1570000.00|1570000.00|SP00007
CPI|500999800687689|500999803036762|20170421|CNY|628000.00|628000.00|628000.00|SP00010
CPI|500999800658134|500999803070199|20170517|CNY|942000.00|942000.00|942000.00|SP00261
CPI|500999800607684|500999802743473|20160929|CNY|3140000.00|3140000.00|3140000.00|SP00885
CPI|500999800455687|500999803118152|20170620|USD|242669.25|1643938.55|441101.52|SP00296
CPI|500999800446616|500999802218483|20160512|CNY|942000.00|942000.00|942000.00|SP01149
CPI|500999800322208|500999800519361|20150724|CNY|1148018.54|1148018.54|1148018.54|SP00804
CPI|500999800736651|500999803023548|20170412|CNY|1570000.00|1570000.00|1570000.00|SP00915
CPI|500999800252971|500999802218869|20160527|CNY|628000.00|628000.00|628000.00|SP00843
CPI|500999800789316|500999803112090|20170615|CNY|1256000.00|1256000.00|209333.34|SP00924
CPI|500999800593191|500999802233771|20160706|CNY|942000.00|942000.00|942000.00|SP00852
CPI|500999800151918|500999802219278|20160608|CNY|1635940.00|1635940.00|1635940.00|SP00843
CPI|500999800298721|500999802318937|20160919|USD|94200.00|638148.48|641439.51|SP00892
CPI|500999800602607|500999803108833|20170614|CNY|628000.00|628000.00|20933.34|SP00291
CPI|500999800513531|500999803070154|20170517|CNY|628000.00|628000.00|628000.00|SP00019
CPI|500999800201550|500999802213176|20160506|CNY|314000.00|314000.00|314000.00|SP00838
CPI|500999800760081|500999803058183|20170509|CNY|628000.00|628000.00|628000.00|SP00256
CPI|500999800617725|500999802975107|20170309|USD|157000.00|1063580.80|1069065.85|SP00004
CPI|500999800536487|500999802992395|20170320|CNY|3140000.00|3140000.00|3140000.00|SP00912
CPI|500999800727211|500999803092248|20170602|CNY|628000.00|628000.00|334933.34|SP00021
CPI|500999800582609|500999800200148|20160411|USD|94200.00|638148.48|641439.51|SP00836
CPI|500999800202454|500999803097896|20170607|CNY|659400.00|659400.00|241780.00|SP00923
CPI|500999800691897|500999803121143|20170621|CNY|3347820.90|3347820.90|557970.15|SP00925
CPI|500999800171225|500999802810709|20161111|CNY|11241200.00|11241200.00|11241200.00|SP01220
CPI|500999800609424|500999802782408|20161026|CNY|628000.00|628000.00|628000.00|SP00887
CPI|500999800345676|500999803002720|20170327|CNY|314000.00|314000.00|314000.00|SP00913
CPI|500999800421329|500999802284503|20160818|CNY|5024000.00|5024000.00|5024000.00|SP00865
CPI|500999800232601|500999802215135|20160613|CNY|1884000.00|1884000.00|1884000.00|SP01166
CPI|500999800520834|500999802215164|20160214|CNY|314000.00|314000.00|314000.00|SP01107
CPI|500999800680247|500999803107928|20170613|CNY|753600.00|753600.00|25120.00|SP00291
CPI|500999800601471|500999802318947|20160919|USD|313905.80|2126523.46|2137490.28|SP00892
CPI|500999800403803|500999802897175|20170110|USD|94200.00|638148.48|641439.51|SP00204
CPI|500999800618361|500999803104071|20170612|USD|62800.00|425432.32|114151.97|SP00294
CPI|500999800569480|500999803115337|20170619|CNY|336752.44|336752.44|22450.15|SP00740
CPI|500999800193127|500999800484433|20150618|CNY|628000.00|628000.00|628000.00|SP01006
CPI|500999800552422|500999802273254|20160809|CNY|942000.00|942000.00|942000.00|SP01195
CPI|500999800206561|500999803097902|20170607|CNY|3328400.00|3328400.00|1664200.00|SP00272
CPI|500999800497343|500999802218022|20160425|CNY|942000.00|942000.00|942000.00|SP01149
CPI|500999800316756|500999803113244|20170616|USD|62800.00|425432.32|28367.80|SP00026
CPI|500999800279959|500999803127206|20170626|CNY|62800000.00|62800000.00|2093333.34|SP00029
CPI|500999800581928|500999800154684|20160513|USD|62800.00|425432.32|427626.33|SP00846
CPI|500999800632451|500999803115299|20170619|USD|62800.00|425432.32|28367.80|SP00028
CPI|500999800318954|500999802951858|20170221|CNY|314000.00|314000.00|314000.00|SP00003
CPI|500999800462832|500999803081950|20170525|CNY|1570000.00|1570000.00|785000.00|SP00274
CPI|500999800591756|500999803110305|20170614|USD|94200.00|638148.48|42551.71|SP00028
CPI|500999800374513|500999800490785|20150922|CNY|628000.00|628000.00|628000.00|SP00812
CPI|500999800154331|500999803056720|20170509|USD|78500.00|531790.40|534532.94|SP00266
CPI|500999800619059|500999802893952|20170106|CNY|628000.00|628000.00|628000.00|SP00194
CPI|500999800482056|500999802947416|20170217|CNY|157000.00|157000.00|157000.00|SP00215
CPI|500999800692022|500999802935916|20170209|CNY|471000.00|471000.00|471000.00|SP00003
CPI|500999800372469|500999802759035|20161013|CNY|6280000.00|6280000.00|6280000.00|SP01216
CPI|500999800170896|500999802992113|20170320|CNY|1256000.00|1256000.00|1256000.00|SP00912
